user_id,result
1829,"[1001827, 8203851, 1096317, 940947, 921438]"
1831,"[909268, 1029112, 1058997, 873527, 12810391]"
1832,"[1137775, 1058997, 986760, 996009, 848029]"
1833,"[908531, 1090931, 819063, 962229, 874972]"
1834,"[883003, 9296919, 1040807, 1021116, 1054402]"
1835,"[7025106, 1044259, 933835, 862535, 9677366]"
1837,"[8090537, 870428, 13842088, 13842090, 835630]"
1839,"[940332, 889551, 9553048, 1128647, 8118676]"
1841,"[1062572, 925350, 872137, 1046816, 12810391]"
1842,"[993638, 986912, 906017, 1057260, 866488]"
1843,"[9707240, 1111839, 870165, 5569845, 849202]"
1845,"[1126899, 823775, 1119051, 879528, 1061228]"
1846,"[5567502, 1116635, 5569471, 898466, 12810472]"
1847,"[862349, 1131115, 866355, 982493, 6533765]"
1848,"[1135834, 986912, 894439, 892573, 968072]"
1849,"[1005186, 1074524, 1056509, 849701, 974156]"
1850,"[862349, 909714, 1110142, 1062128, 894499]"
1851,"[9803433, 1059308, 5569374, 993441, 1065538]"
1852,"[1062128, 948670, 1057260, 1105917, 1013928]"
1854,"[1077975, 862822, 1055504, 861272, 5565086]"
1856,"[861445, 1063207, 1028816, 986912, 948670]"
1857,"[1031316, 926905, 1092026, 1106301, 12262830]"
1858,"[848071, 1115175, 870515, 992986, 860248]"
1859,"[1000237, 1069312, 1082990, 10344971, 6979437]"
1861,"[1108131, 1053730, 1043006, 1047944, 1038663]"
1862,"[1091365, 1062002, 1028816, 8090532, 1021324]"
1864,"[965842, 901776, 1057260, 983936, 12262778]"
1865,"[935578, 1055425, 870780, 1070820, 1130729]"
1866,"[1053282, 848071, 928092, 930118, 904997]"
1867,"[893501, 5569471, 1080414, 909249, 849202]"
1868,"[841228, 977499, 983078, 8090537, 1103808]"
1869,"[940947, 839656, 5565925, 1058997, 8020166]"
1870,"[1070820, 1043787, 914318, 834103, 948670]"
1871,"[1055425, 1003600, 1026118, 944836, 1048257]"
1872,"[1027610, 12384779, 1102416, 1002771, 1108094]"
1873,"[1135681, 962229, 1037840, 1016800, 982469]"
1874,"[1016800, 1121393, 13842088, 1107553, 1038663]"
1875,"[1037863, 13002975, 969866, 819978, 938138]"
1877,"[12648296, 8090440, 1075470, 1122358, 1013928]"
1879,"[1077975, 1070803, 885290, 1135834, 948670]"
1880,"[865330, 1127624, 1061220, 9707240, 1038663]"
1881,"[852360, 1070845, 901062, 1139184, 1029688]"
1883,"[921345, 1054216, 891505, 1092026, 874972]"
1884,"[820301, 1093413, 983267, 7441210, 1079913]"
1885,"[893501, 957951, 9835509, 1070015, 1048257]"
1886,"[1088147, 1135681, 882441, 879755, 1065538]"
1887,"[1009449, 839346, 1060269, 1058997, 943275]"
1889,"[1132911, 824073, 944836, 6391381, 948239]"
1890,"[1061982, 1003600, 1116821, 1028816, 1075007]"
1891,"[1132198, 838637, 1055425, 1073150, 1070723]"
1892,"[1093413, 6979089, 985119, 861445, 6533765]"
1893,"[1004906, 923746, 988693, 918684, 859877]"
1894,"[866140, 1031083, 890695, 934427, 1065538]"
1895,"[962229, 847344, 917033, 819765, 1129049]"
1896,"[954642, 1075368, 12263788, 873203, 874972]"
1899,"[1122358, 1046689, 919534, 839656, 879734]"
1900,"[898847, 1132771, 888543, 1115175, 9831557]"
1901,"[985119, 7431990, 1077143, 1085604, 1013928]"
1902,"[923967, 923670, 858302, 1056509, 1129049]"
1904,"[896862, 942475, 932949, 1064002, 1034176]"
1905,"[854754, 837270, 917033, 1018050, 1110111]"
1906,"[878445, 1051468, 921345, 1115800, 1034176]"
1907,"[1057260, 819978, 7025106, 909396, 1000753]"
1909,"[1139142, 867931, 884333, 889779, 955259]"
1911,"[1058997, 948670, 970792, 1118033, 1038663]"
1912,"[12302069, 1069714, 865026, 1022003, 956400]"
1914,"[894439, 5574377, 999104, 1043787, 1048257]"
1916,"[885290, 921836, 1070015, 845109, 6533765]"
1917,"[976998, 950557, 1010190, 1010164, 975085]"
1918,"[868764, 1087081, 6463710, 890610, 1118235]"
1919,"[1113588, 9571047, 920308, 873964, 986596]"
1920,"[1019643, 1137688, 833724, 862349, 9677366]"
1921,"[1070702, 1039156, 1057260, 971507, 1000753]"
1922,"[1037332, 826272, 873550, 5563693, 857538]"
1923,"[1090017, 1013167, 992986, 1055425, 1075007]"
1924,"[1122568, 890689, 983584, 1067695, 908843]"
1925,"[12262832, 1121193, 986947, 825994, 904997]"
1926,"[1062002, 1037631, 849098, 926065, 12262830]"
1927,"[5585510, 1127758, 1025611, 1112754, 826666]"
1928,"[983584, 862349, 1110572, 895540, 948670]"
1929,"[896085, 943393, 855672, 839656, 849202]"
1930,"[1085604, 919948, 1122358, 1075368, 12262830]"
1931,"[1019247, 823704, 1001148, 934369, 831407]"
1932,"[1002850, 838186, 1010190, 5570383, 12262778]"
1933,"[989101, 915349, 1093413, 821083, 6533765]"
1935,"[999104, 1007269, 1004555, 1024731, 998519]"
1936,"[861445, 926905, 1085604, 859237, 6533765]"
1937,"[999104, 983936, 962229, 937413, 6533765]"
1938,"[8293439, 976114, 6533936, 843744, 1069506]"
1939,"[896085, 1031083, 1016800, 1101173, 1134483]"
1940,"[1028816, 1137304, 1096317, 861272, 1000753]"
1941,"[890695, 1106301, 947798, 1075979, 1013928]"
1942,"[5585510, 839656, 1110572, 879755, 1021324]"
1943,"[1097239, 1033615, 8205218, 1044188, 6533765]"
1944,"[880427, 1056651, 848071, 1137688, 849202]"
1945,"[1006878, 881917, 832678, 970119, 1103513]"
1946,"[847789, 12946027, 8090509, 1074333, 1069312]"
1947,"[845193, 1126899, 937626, 858302, 7410347]"
1948,"[916993, 15511396, 1058997, 1062002, 1108094]"
1949,"[1130777, 1093413, 962229, 969866, 908843]"
1950,"[1131321, 1044805, 921504, 847789, 9835223]"
1951,"[1002178, 869577, 833351, 1009046, 974156]"
1952,"[1008547, 995502, 887962, 12731544, 12810391]"
1953,"[944137, 954642, 1119051, 895268, 1038663]"
1954,"[1026118, 987838, 1019247, 1084036, 1129049]"
1955,"[1063739, 1053058, 1050851, 939681, 12262830]"
1956,"[5569374, 959985, 1126899, 933835, 970866]"
1957,"[9245108, 962229, 1040807, 944139, 1108094]"
1958,"[824005, 1071939, 1040807, 938187, 9296795]"
1959,"[1018050, 5569471, 896085, 841266, 866548]"
1960,"[839656, 831628, 1070820, 819765, 904129]"
1961,"[925626, 965719, 928123, 937626, 1061228]"
1962,"[1088147, 1081189, 1056509, 1076580, 874972]"
1963,"[893501, 843756, 5569374, 886996, 878715]"
1964,"[862732, 870428, 948420, 1039682, 948670]"
1965,"[1058997, 9881592, 967661, 1122358, 1075007]"
1966,"[7025106, 820486, 1028816, 833724, 956599]"
1967,"[1031833, 911470, 916993, 926796, 959737]"
1968,"[896085, 1122358, 1082212, 9707137, 887474]"
1969,"[873964, 1065593, 1075470, 944139, 1013928]"
1970,"[1113588, 918046, 1108131, 1033615, 1013928]"
1971,"[1042942, 8090539, 1082212, 1110244, 829291]"
1972,"[1042942, 1033615, 920308, 929018, 6533765]"
1975,"[5574377, 1110244, 970119, 1138443, 1065538]"
1976,"[1082990, 953476, 1134810, 1013928, 849202]"
1977,"[1009449, 863802, 1083721, 1048483, 6533765]"
1979,"[1096792, 8203451, 888586, 1018050, 9677366]"
1980,"[8090541, 9487606, 1007136, 934697, 956599]"
1981,"[1082212, 1053282, 1126899, 1037863, 904129]"
1982,"[1058997, 1093413, 888532, 970202, 1130729]"
1983,"[885290, 827656, 7168026, 971922, 1082627]"
1984,"[867188, 910032, 843171, 5569471, 12810391]"
1985,"[1104604, 5569230, 865511, 873627, 5590965]"
1986,"[1082310, 1051323, 1001148, 907128, 1069312]"
1987,"[1313189, 1405491, 1407216, 1355241, 12810391]"
1988,"[949023, 5565392, 946995, 8090537, 874972]"
1989,"[948420, 906017, 1005186, 10284946, 879734]"
1990,"[1126899, 1037332, 856942, 865705, 866548]"
1993,"[991951, 932298, 1043787, 5591490, 6533765]"
1994,"[1091365, 912553, 1118012, 1039156, 919766]"
1995,"[823775, 1137507, 7025106, 1044188, 982469]"
1996,"[6034577, 867469, 823775, 1058997, 948239]"
1997,"[821083, 991575, 10344971, 1126899, 860248]"
1998,"[1053690, 5592931, 892004, 822785, 1036495]"
1999,"[935968, 9296804, 874736, 1072086, 6533765]"
2000,"[926905, 962229, 1106301, 1050851, 1000753]"
2001,"[936914, 1126899, 1060269, 1062002, 887474]"
2002,"[947068, 1102949, 1016800, 1069039, 968072]"
2003,"[10344585, 1058997, 6602729, 1051211, 968072]"
2004,"[1055425, 934399, 1039781, 861272, 904129]"
2005,"[895540, 1019247, 889649, 968936, 1134483]"
2006,"[893501, 5569471, 945611, 871754, 904997]"
2007,"[1092303, 931671, 1075214, 1129610, 948670]"
2008,"[1126899, 1107661, 5570383, 865511, 1065538]"
2010,"[857130, 948832, 985119, 1113588, 826666]"
2011,"[893501, 1104604, 1007136, 1053282, 12262778]"
2012,"[947798, 1135681, 845193, 1132770, 982469]"
2014,"[5592931, 824311, 1108131, 847789, 836445]"
2015,"[940947, 905436, 1048462, 896085, 1108094]"
2016,"[1127624, 1113588, 1085604, 972143, 836445]"
2017,"[983584, 1120741, 1026118, 1070820, 1000753]"
2018,"[1015296, 1068562, 1074524, 1122358, 970152]"
2019,"[1085604, 1123792, 1037840, 947798, 1038663]"
2020,"[895540, 1093413, 1132771, 898847, 955259]"
2021,"[1111839, 1019142, 950935, 6534077, 1013928]"
2022,"[1119405, 1098844, 1060408, 1062128, 906335]"
2023,"[826249, 1132956, 10345155, 8090513, 860248]"
2024,"[826144, 1058997, 9934800, 860703, 1069506]"
2025,"[991223, 940947, 861272, 1013187, 826666]"
2026,"[1095700, 977499, 984715, 944534, 904129]"
2027,"[1119051, 878445, 819765, 1116635, 1088771]"
2028,"[8090509, 1094190, 12648296, 907631, 887474]"
2029,"[825749, 1047968, 848071, 962229, 899019]"
2030,"[968936, 1110142, 1055425, 927191, 1038663]"
2031,"[1038745, 937626, 1120741, 983078, 6533765]"
2032,"[1070820, 1043751, 1038985, 1060408, 864893]"
2033,"[9242918, 5567502, 879528, 1000170, 882308]"
2034,"[1126899, 900802, 6773204, 952317, 919766]"
2035,"[844165, 1127470, 1029624, 969866, 836445]"
2036,"[885290, 944836, 1060408, 998444, 1069506]"
2037,"[1042942, 994928, 849843, 865330, 12810391]"
2038,"[844165, 12301405, 950206, 953476, 860248]"
2039,"[1080414, 1037840, 1046584, 1085604, 1069312]"
2040,"[1085604, 949616, 1063207, 1044188, 1021225]"
2041,"[1074333, 997309, 1127716, 1044805, 1088771]"
2042,"[892004, 1126899, 880427, 9655528, 833940]"
2043,"[1106301, 8205218, 894439, 851101, 974156]"
2044,"[848684, 912137, 6034577, 1048068, 1021164]"
2047,"[1092303, 8090537, 824005, 879755, 12262778]"
2048,"[1075368, 957736, 944534, 913490, 6391137]"
2049,"[928049, 1056509, 956672, 1108092, 904129]"
2050,"[819765, 13841744, 1058997, 993638, 1034176]"
2053,"[9392700, 980657, 906017, 844165, 1013928]"
2055,"[819765, 971836, 944139, 7166861, 926823]"
2056,"[1125123, 8090521, 937626, 1043663, 948670]"
2057,"[900802, 977798, 1043494, 913210, 1053022]"
2058,"[901776, 1006342, 948420, 5569471, 1048257]"
2059,"[896085, 1126899, 1031316, 1082212, 9524291]"
2060,"[1110572, 1063207, 986912, 1091365, 970152]"
2061,"[861272, 8090440, 909268, 1053282, 919766]"
2062,"[1106301, 1127758, 1070015, 857849, 6533765]"
2063,"[986912, 862349, 885290, 998444, 874972]"
2064,"[1006483, 1037332, 1056651, 1028816, 866548]"
2065,"[8090521, 1029624, 1031083, 1037840, 852015]"
2068,"[1070820, 1022003, 921920, 862139, 860248]"
2069,"[1082310, 857849, 1108168, 823704, 1000753]"
2070,"[1085604, 925258, 1092937, 968932, 12810391]"
2071,"[933835, 1129322, 903230, 959409, 938138]"
2074,"[7441419, 1044068, 1097239, 1101173, 1057749]"
2075,"[1065593, 12648296, 925626, 1107973, 982469]"
2076,"[1018050, 854754, 880427, 1137775, 921438]"
2077,"[832001, 9297403, 971922, 954642, 1048257]"
2078,"[1107553, 1121410, 924770, 999971, 982469]"
2079,"[1028816, 1106301, 819840, 848071, 982469]"
2080,"[8090521, 1048483, 1037894, 937626, 874972]"
2082,"[1012284, 12648296, 882830, 1117514, 970747]"
2083,"[1070820, 1005186, 885290, 933835, 948670]"
2084,"[852360, 1110142, 862349, 890610, 1108094]"
2085,"[1101010, 844165, 1110572, 1038663, 6533765]"
2086,"[868764, 5585510, 1027808, 1015280, 948670]"
2087,"[1137688, 859592, 916993, 1013187, 948670]"
2088,"[893501, 864532, 920844, 1077359, 849202]"
2089,"[1126899, 1036693, 1056651, 985622, 948670]"
2090,"[1139827, 983936, 845109, 871611, 836445]"
2093,"[890695, 1075368, 8090537, 867667, 12262978]"
2094,"[916993, 5569374, 1052912, 862349, 848029]"
2095,"[1045220, 1132770, 836393, 1128647, 6533765]"
2097,"[5590613, 6391557, 893501, 962229, 6533765]"
2099,"[1026118, 841266, 1010190, 895540, 6533765]"
2100,"[1022003, 1061220, 944534, 1117514, 12810391]"
2101,"[928049, 983584, 819978, 1101010, 930486]"
2102,"[940947, 12731436, 1021519, 1045586, 12262778]"
2107,"[1018050, 12577242, 925112, 1137775, 874972]"
2108,"[6533936, 12302069, 903230, 985911, 1000753]"
2109,"[1120928, 871909, 997796, 1021133, 1118623]"
2110,"[1009449, 944137, 1018050, 1026118, 848029]"
2111,"[956813, 1051323, 1058997, 846334, 12810391]"
2112,"[1082212, 1037332, 5563693, 1124695, 970747]"
2113,"[889618, 1075470, 1101010, 1039781, 849202]"
2114,"[885290, 1119051, 986912, 1002771, 968072]"
2115,"[1070820, 5569471, 948086, 944534, 849202]"
2116,"[12263788, 1122547, 916993, 854754, 848029]"
2117,"[6534077, 900586, 877447, 860975, 1007279]"
2119,"[870547, 1019883, 1027168, 905539, 12731432]"
2120,"[486782, 1003600, 963835, 1027569, 968072]"
2121,"[1057260, 1119051, 1006483, 990656, 906844]"
2122,"[949023, 12988031, 926905, 911974, 836445]"
2123,"[920978, 957232, 832678, 838186, 904129]"
2124,"[1062002, 895540, 1058997, 823758, 1021164]"
2125,"[997309, 911812, 1112824, 1097239, 899019]"
2126,"[8090532, 948495, 1107553, 1028816, 962615]"
2127,"[5572828, 1012873, 8205218, 983584, 1021164]"
2129,"[1050851, 1127624, 1108168, 860975, 849202]"
2130,"[983584, 1104349, 872137, 1071939, 836445]"
2131,"[847207, 935126, 861445, 993638, 904129]"
2132,"[1007210, 13417846, 986947, 990797, 1046562]"
2133,"[1126899, 819765, 1107661, 5582712, 866548]"
2134,"[932179, 6034964, 6602590, 1019247, 848029]"
2136,"[1007269, 1047769, 6602729, 1057102, 860248]"
2137,"[1111839, 920844, 1870702, 1874568, 968072]"
2138,"[862349, 908531, 882441, 9420312, 1038663]"
2139,"[875392, 933835, 885290, 989409, 1021164]"
2140,"[862349, 5565322, 1117393, 1023720, 948670]"
2141,"[1120741, 1110244, 971922, 5569327, 844462]"
2142,"[6632283, 913210, 5568729, 1002771, 874972]"
2144,"[170997, 878445, 108646, 1019247, 860248]"
2145,"[6391080, 1074333, 1022097, 5569374, 9677366]"
2146,"[6423911, 991592, 1053690, 882604, 1002787]"
2147,"[1005274, 976199, 1089392, 873627, 12810391]"
2148,"[895930, 913210, 950894, 1024731, 948670]"
2149,"[13842090, 848071, 937626, 939681, 849202]"
2153,"[13841744, 1058709, 5592931, 964968, 906335]"
2154,"[905539, 1064213, 5569374, 999270, 849202]"
2156,"[1122358, 1003600, 7409957, 861272, 12262830]"
2158,"[862349, 1014802, 873203, 1104604, 6533765]"
2159,"[847789, 1053016, 1042942, 988572, 6533765]"
2160,"[999971, 1070702, 953539, 983936, 874972]"
2161,"[1126899, 944836, 1055425, 909396, 849202]"
2162,"[896085, 983078, 969419, 9571047, 1052294]"
2165,"[1132770, 981521, 1075368, 5568228, 1000753]"
2168,"[916381, 999971, 1085604, 1081189, 1054402]"
2170,"[972312, 1073150, 1037840, 1097239, 1013928]"
2171,"[983078, 861272, 999104, 940700, 6602270]"
2172,"[1070538, 1103556, 1018050, 885406, 849202]"
2173,"[13842088, 1062002, 913210, 1132956, 968072]"
2174,"[850058, 1019247, 1075368, 1010582, 6533765]"
2175,"[1119761, 849697, 1079023, 890695, 1048257]"
2179,"[1070015, 871611, 883186, 1111839, 1079913]"
2181,"[971922, 1104343, 901776, 954642, 1110111]"
2182,"[946839, 885863, 1033615, 43020, 1021324]"
2183,"[916993, 908531, 862349, 895540, 1000753]"
2184,"[1070015, 983584, 8090521, 1076875, 901067]"
2185,"[839656, 1081479, 5570882, 972665, 874972]"
2186,"[1075368, 1085604, 1137346, 999714, 917384]"
2187,"[926905, 1012587, 1013928, 959409, 1038663]"
2188,"[819978, 913210, 932949, 1102949, 974156]"
2189,"[1042942, 1065979, 1015280, 834117, 904997]"
2190,"[1039156, 1018740, 819978, 10344971, 906844]"
2192,"[884686, 929726, 1028816, 848071, 1065538]"
2193,"[1070820, 8090537, 1055425, 967395, 1108094]"
2194,"[1062128, 1048068, 962118, 8090537, 849202]"
2195,"[1126899, 868764, 874149, 1062002, 6551861]"
2196,"[981591, 1027835, 999104, 889731, 12731432]"
2197,"[879504, 839243, 1056651, 7168026, 1021324]"
2198,"[13842214, 1065593, 874736, 1077555, 1013928]"
2199,"[916993, 1055425, 7025106, 1126899, 948670]"
2200,"[1096317, 1062002, 831536, 1102416, 874972]"
2203,"[838186, 913210, 882496, 834382, 1018818]"
2204,"[907647, 5592931, 841228, 1043006, 6533765]"
2206,"[857697, 863506, 1121410, 902172, 829291]"
2207,"[986912, 907128, 885290, 861445, 1013928]"
2208,"[5569230, 832678, 1028891, 940947, 1021324]"
2209,"[885290, 822677, 1062002, 1038443, 906844]"
2210,"[1131438, 962229, 1108168, 1095068, 12262978]"
2211,"[6533936, 1058997, 1126045, 951102, 866548]"
2213,"[933835, 835558, 1049735, 995965, 1108094]"
2214,"[1011300, 943233, 1082212, 8090532, 962615]"
2215,"[890695, 1051516, 1018050, 1077975, 13506119]"
2216,"[916993, 982360, 1070820, 1072523, 12810369]"
2217,"[1092588, 6034964, 1055504, 905436, 948670]"
2218,"[1870702, 1071939, 873964, 925626, 1138423]"
2220,"[8090536, 924423, 1870702, 1067443, 866548]"
2221,"[906763, 1112825, 1058997, 6533368, 1000753]"
2222,"[1101010, 1070782, 1075368, 870780, 1034176]"
2223,"[840601, 9834988, 834103, 1011300, 836445]"
2224,"[1038985, 996009, 868764, 1052912, 1007279]"
2225,"[944137, 970202, 873887, 8177622, 1110111]"
2226,"[1110409, 7410215, 822677, 1056509, 844462]"
2227,"[1102416, 1101010, 917033, 1085604, 1038663]"
2229,"[880427, 862349, 1127716, 1119405, 1034176]"
2230,"[873178, 9333734, 847207, 839656, 1130729]"
2231,"[1082212, 989249, 1126899, 5981267, 1048257]"
2232,"[868764, 845705, 838010, 890610, 1087618]"
2233,"[1028816, 828935, 895070, 971922, 860248]"
2234,"[854754, 915493, 999104, 961620, 956599]"
2235,"[857130, 937292, 12427353, 976199, 1118623]"
2236,"[929668, 1103556, 921345, 1005186, 919766]"
2237,"[908531, 1051626, 824073, 819765, 849202]"
2238,"[856060, 896085, 999971, 1109778, 1000753]"
2240,"[873627, 1022003, 1044188, 1014238, 982469]"
2241,"[849843, 1124695, 1029624, 8273833, 12262778]"
2242,"[878445, 984677, 1037840, 860975, 970866]"
2243,"[971922, 901776, 873203, 819927, 917384]"
2244,"[1108131, 837107, 834833, 1111839, 829291]"
2245,"[951102, 845193, 1082310, 860975, 6533765]"
2247,"[872137, 902172, 912681, 1033615, 1065538]"
2248,"[932863, 827180, 1130763, 883932, 874972]"
2250,"[1048483, 876695, 908531, 985911, 12731432]"
2251,"[1107553, 844165, 8090532, 943233, 970866]"
2252,"[916767, 1130858, 1048462, 977545, 970866]"
2255,"[8205731, 12427353, 985119, 13842088, 1102139]"
2256,"[1051211, 1405491, 1407216, 959409, 866548]"
2257,"[1104349, 1116376, 1106116, 975633, 1000753]"
2259,"[1033615, 1130799, 957741, 845053, 6533765]"
2260,"[950098, 8090532, 934399, 1096317, 866548]"
2261,"[1037840, 983584, 873627, 1137775, 1013928]"
2262,"[1055504, 862349, 6773232, 1122358, 1088771]"
2263,"[849843, 6602697, 6391381, 1003188, 974156]"
2264,"[1126899, 10457044, 5569374, 1055425, 833940]"
2266,"[862349, 1028816, 12946027, 824305, 1054402]"
2267,"[1126899, 923849, 907392, 905868, 13512739]"
2268,"[986947, 901470, 869047, 1125382, 906844]"
2269,"[935578, 1046584, 1092937, 905087, 874972]"
2270,"[922561, 985119, 1012873, 1005186, 1002787]"
2272,"[1064213, 970792, 1040807, 827656, 5585068]"
2273,"[998373, 895540, 6979089, 9296804, 1069506]"
2274,"[1009449, 8205218, 1101010, 1072523, 1013928]"
2275,"[1014206, 986947, 1133072, 1002558, 1134483]"
2276,"[839656, 6979753, 989101, 972569, 6533765]"
2277,"[999971, 932503, 882441, 1097001, 826666]"
2278,"[901062, 1028473, 922127, 6633342, 1004436]"
2279,"[983078, 1009368, 947658, 868764, 968072]"
2280,"[1070820, 1101010, 883003, 890610, 982469]"
2281,"[6534077, 1126899, 995852, 6396566, 906335]"
2282,"[1028816, 833724, 1119051, 1137688, 929925]"
2283,"[6534077, 988208, 944466, 1013597, 970866]"
2284,"[5569471, 1011300, 872137, 975633, 1048257]"
2285,"[824005, 1059891, 8293343, 1058997, 1108094]"
2286,"[956672, 863664, 1070820, 824005, 877611]"
2287,"[1082212, 1024306, 1087102, 1132771, 874972]"
2288,"[7464370, 1113588, 861445, 9483753, 1118946]"
2289,"[819978, 10344585, 1130375, 868319, 984680]"
2290,"[935546, 906262, 1085604, 1076467, 12757425]"
2291,"[12523928, 986912, 1111839, 1077143, 1032967]"
2292,"[880895, 1039156, 882441, 921744, 948670]"
2294,"[1118533, 5590613, 1075368, 1107289, 1013928]"
2295,"[847789, 5591490, 845109, 6533681, 1038663]"
2296,"[1070015, 913210, 890695, 933835, 863762]"
2297,"[1009449, 1051516, 12731544, 857006, 15483431]"
2298,"[1092937, 821741, 871756, 910032, 826666]"
2299,"[1091858, 1107089, 6602697, 999104, 836445]"
2300,"[999104, 10344585, 885290, 5568729, 1054402]"
2301,"[8090513, 910032, 1110572, 1013597, 1057749]"
2302,"[1002459, 848071, 8090532, 921345, 1029688]"
2303,"[975633, 841220, 1002771, 8177622, 826666]"
2305,"[9835509, 983584, 919589, 893501, 1052294]"
2307,"[883003, 999104, 1081189, 849843, 906844]"
2308,"[1874568, 857006, 1068292, 835300, 12172071]"
2309,"[1058930, 965292, 853354, 885697, 879734]"
2310,"[1077975, 885290, 1070015, 1132770, 836445]"
2312,"[874149, 1005274, 1007136, 862349, 1048257]"
2313,"[988736, 1026118, 860703, 898510, 6533765]"
2314,"[951412, 1093359, 916993, 1109014, 1048257]"
2317,"[944836, 933835, 1038985, 12263788, 1061228]"
2319,"[1060269, 1037894, 937791, 1101174, 1013928]"
2321,"[959409, 1082172, 1075368, 968936, 1108094]"
2322,"[1126899, 909714, 1077975, 1018050, 970866]"
2323,"[5565322, 7025114, 7431990, 983078, 919766]"
2324,"[1057260, 934369, 867931, 5568489, 849202]"
2326,"[907128, 1108131, 1039781, 6979427, 6533765]"
2328,"[1082990, 908318, 944836, 958208, 1048257]"
2330,"[7025114, 924423, 916993, 1002771, 860248]"
2331,"[890695, 997011, 1043787, 944466, 849202]"
2332,"[5568758, 860975, 882496, 1012873, 860248]"
2333,"[839094, 862349, 6533936, 859237, 1075007]"
2334,"[892573, 982493, 1075368, 1063207, 906335]"
2335,"[12302069, 830015, 860975, 953104, 9835223]"
2336,"[986760, 987724, 909396, 862139, 1038663]"
2337,"[1120741, 999971, 1015539, 879755, 1013928]"
2338,"[1137688, 890695, 1119051, 1082990, 1048257]"
2339,"[985119, 1083787, 937845, 910673, 1038663]"
2341,"[865330, 1065593, 1098284, 893501, 6533765]"
2342,"[901062, 1117514, 1016800, 1047076, 866548]"
2343,"[895540, 1054216, 5568228, 819978, 6533765]"
2344,"[1056509, 833351, 6534035, 932182, 1000753]"
2345,"[8205218, 941741, 1137346, 999971, 1000753]"
2346,"[991442, 1029272, 916993, 884686, 901772]"
2347,"[8090513, 1003188, 1077048, 1122358, 1065538]"
2348,"[10345155, 929726, 861445, 998444, 863762]"
2349,"[845193, 12988031, 7409918, 948086, 874972]"
2350,"[935959, 12302069, 949965, 1013597, 1055044]"
2351,"[1089392, 1048727, 1116821, 909714, 12810391]"
2352,"[909714, 1003600, 847789, 1139471, 991205]"
2353,"[972569, 5569230, 1047769, 952593, 12262778]"
2354,"[1126899, 913210, 970119, 5570685, 12262778]"
2355,"[1003616, 847962, 1019697, 1121393, 5593053]"
2357,"[8205218, 1095700, 9575582, 884897, 849202]"
2358,"[1009449, 1115576, 972931, 1096317, 1000753]"
2359,"[932863, 1033615, 879755, 1075470, 6533765]"
2360,"[824005, 970119, 909714, 5568729, 930870]"
2361,"[1126899, 865511, 8090509, 1057011, 891901]"
2362,"[1056762, 6773204, 1074754, 873627, 844462]"
2363,"[13842214, 1076875, 944137, 6602697, 1057749]"
2364,"[1874568, 911974, 1870702, 875979, 982469]"
2366,"[929668, 1012701, 873964, 921744, 948670]"
2367,"[1001148, 949023, 1135681, 1009200, 982469]"
2368,"[981086, 1076875, 1107553, 1077555, 939891]"
2369,"[914318, 940766, 12263788, 1040807, 6533765]"
2370,"[1070015, 970119, 862349, 993638, 968072]"
2371,"[1025650, 1026118, 1072523, 855672, 1013928]"
2372,"[1038985, 1013528, 8090532, 12302069, 982469]"
2373,"[1313189, 7152455, 1407216, 1405491, 12810391]"
2374,"[1070820, 821083, 1023958, 1127716, 1000753]"
2375,"[1079023, 999104, 1036501, 849843, 848029]"
2376,"[1094955, 7168026, 1091365, 919534, 874972]"
2377,"[861272, 927291, 989101, 1056746, 899019]"
2378,"[828867, 874736, 1128016, 1074754, 1054402]"
2379,"[1058997, 930603, 1059527, 6633210, 860248]"
2380,"[1122358, 845109, 1132770, 5590158, 948670]"
2381,"[895930, 1011645, 871440, 885290, 904129]"
2383,"[999779, 1037840, 5568489, 912137, 1134483]"
2386,"[921744, 930137, 1070015, 1016800, 826666]"
2387,"[885290, 940947, 917033, 896085, 848029]"
2388,"[878637, 840601, 9859128, 890695, 982469]"
2389,"[1103826, 877447, 1105623, 1130111, 6533765]"
2392,"[1103629, 895166, 927191, 846764, 6533765]"
2393,"[944836, 6391089, 1057260, 1028816, 906844]"
2394,"[9835509, 1117393, 861272, 5567502, 849202]"
2395,"[1132770, 910473, 9420312, 5569230, 1021324]"
2396,"[868075, 1092026, 867188, 1139827, 9363315]"
2398,"[5578856, 977481, 1137775, 1125382, 968072]"
2399,"[1086740, 823758, 840601, 849843, 1038663]"
2400,"[947798, 831536, 1070015, 957951, 6533765]"
2401,"[819840, 5585510, 1119051, 1007191, 848029]"
2402,"[1029624, 1096036, 1002459, 959409, 908843]"
2404,"[848071, 1028816, 1516066, 6034964, 6533765]"
2405,"[6602697, 1091383, 908489, 1058021, 6533765]"
2406,"[1126899, 910109, 896085, 5569374, 906844]"
2407,"[1039156, 941741, 1038443, 1107661, 917384]"
2408,"[908318, 1138443, 1056509, 982493, 938138]"
2410,"[1037840, 1051516, 893501, 1056651, 1108094]"
2412,"[844165, 1122358, 932949, 896369, 1013928]"
2415,"[878222, 990453, 844165, 1127758, 906335]"
2416,"[849697, 1098844, 5590158, 963502, 1034176]"
2418,"[863664, 1022003, 839094, 1100379, 1069312]"
2419,"[839419, 5591359, 1002771, 5569327, 860248]"
2420,"[944534, 999779, 1070015, 1107289, 6533765]"
